Rank,Player Name,Position,College
715,Jalen Huskey,CB,Maryland
716,Jayden McGowan,WR,Charlotte
717,Dean Connors,RB,Houston
718,Van Wells,IOL,Oregon State
719,Pichon Wimbley,IOL,Georgia Southern
720,Kyron Barnes,OT,Nicholls
721,Jeremiah Cooper,S,Iowa State
722,Owen McCown,QB,UTSA
723,Josh Kattus,TE,Kentucky
724,D.Q. Smith,S,South Carolina
725,Amari Jackson,CB,Boston College
726,Carsen Ryan,TE,BYU
727,Eddie Kelly,DL,West Virginia
728,Jaron Glover,WR,Mississippi State
729,Asani Redwood,DL,West Virginia
730,Donovan Saunders,CB,Utah
731,C.J. Donaldson,RB,Ohio State
732,Marcus Allen,CB,North Carolina
733,Jaylin Lucas,RB,Florida State
734,Byrum Brown,QB,South Florida
735,Drew Azzopardi,OT,Washington
736,Andrew Paul,RB,Jacksonville State
737,Richard Reese,RB,Stephen F. Austin
738,Jack Pyburn,EDGE,LSU
739,Justus Ross-Simmons,WR,Syracuse
740,Darren Agu,EDGE,New Mexico
741,Noah Fifita,QB,Arizona
742,Gavin Gibson,CB,North Carolina
743,Sean FitzSimmons,DL,Pittsburgh
744,Noah Whittington,RB,Oregon
745,John Bock II,IOL,Tulane
746,Colbie Young,WR,Georgia
747,Cameron Ball,DL,Arkansas
748,Maurice Westmoreland,EDGE,Tulane
749,Jeremiah Earby,CB,Boise State
750,Jordan Pollard,LB,San Jose State
751,Lance St. Louis,LS,Texas
752,Justin Joly,TE,NC State
753,Jay'Vion Cole,CB,Arizona
754,Bryan McCoy,LB,Oklahoma State
755,James Williams,EDGE,Florida State
756,Justin Kirkland,DL,BYU
757,Keeshawn Silver,DL,USC
758,Korey Foreman,EDGE,Fresno State
759,Damon Payne,DL,Michigan
760,Nolan Rucci,OT,Penn State
761,Sam Huard,QB,USC
762,Xavian Sorey Jr.,LB,Arkansas
763,Sage Ryan,S,Mississippi
764,Gabriel Rubio,DL,Notre Dame
765,Kaidon Salter,QB,Colorado
766,Ezra Dotson-Oyetade,IOL,Texas State
767,David Daniel-Sisavanh,S,Troy
768,Prophet Brown,CB,USC
769,Zen Michalski,OT,Indiana
770,Micah Morris,IOL,Georgia
771,Tunmise Adeleye,DL,UNLV
772,Malik McClain,WR,Arizona State
773,Chris Hilton,WR,LSU
774,Cody Jackson,WR,Tarleton State
775,Clayton Smith,EDGE,Arizona State
776,Teddy Prochazka,OT,Nebraska
777,Romello Brinson,WR,SMU
778,Bryce Carter,DL,Texas State
779,Derrick Davis Jr.,RB,Pittsburgh
780,Shadrach Banks,LB,UTSA
781,Kelvin Gilliam,DL,Virginia Tech
782,J.K. Johnson,CB,Oklahoma State
783,Bram Walden,IOL,Arizona State
784,Terrence Ferguson II,IOL,Syracuse
785,Ceyair Wright,CB,Nebraska
786,Keli Lawson,LB,UCF
787,Kyron Drones,QB,Virginia Tech
788,Dylan Brooks,EDGE,Kansas
789,Carlos Del Rio-Wilson,QB,Marshall
790,Jayden Ballard,WR,Wisconsin
791,Jaden Craig,QB,Harvard
792,Christian Leary,WR,Western Michigan
793,Tywone Malone,DL,Ohio State
794,Kadarius Calloway,RB,New Mexico State
795,Kyron Ware-Hudson,WR,Penn State
796,Savion Byrd,IOL,SMU
797,J.P. Benzschawel,IOL,Wisconsin
798,Wilfredo Aybar,EDGE,Stanford
799,Jardin Gilbert,S,LSU
800,Evan Pryor,RB,Cincinnati
801,Armoni Goodwin,RB,UT Martin
802,Waymond Jordan,RB,USC
803,Nyland Green,CB,Arizona State
804,Cade Denhoff,EDGE,Clemson
805,Matthew Bailey,S,Illinois
806,Prince Kollie,LB,Vanderbilt
807,Keanu Koht,EDGE,Vanderbilt
808,Devonta Smith,CB,Notre Dame
809,Treydan Stukes,CB,Arizona
810,L.J. Johnson Jr.,RB,California
811,JoJo Earle,WR,UNLV
812,Carter Davis,S,Boston College
813,Byron Cardwell,RB,San Diego State
814,Marcus Burris,DL,Memphis
815,Ty Thompson,TE,Tulane
816,Deion Colzie,WR,Miami (OH)
817,Destyn Hill,WR,LSU
818,Damarius McGhee,CB,Florida Atlantic
819,Behren Morton,QB,Texas Tech
820,Luke Altmyer,QB,Illinois
821,Raesjon Davis,LB,Oregon State
822,Trevion Cooley,RB,Troy
823,Ethan Calvert,LB,Cal Poly
824,Malik Benson,WR,Oregon
825,Kendal Daniels,S,Oklahoma
826,Zaire Patterson,EDGE,Clemson
827,Avante Dickerson,CB,Arkansas State
828,Jeremiah Williams,EDGE,Texas A&M
829,Preston Stone,QB,Northwestern
830,Raheem Anderson,IOL,Western Michigan
831,Dacari Collins,WR,Louisville
832,Jabari Ishmael,EDGE,Southern Miss
833,Jaylin Davies,CB,Oklahoma State
834,Lorenzo Styles Jr.,CB,Ohio State
835,Jonathan Jefferson,DL,SMU
836,Tyler Onyedim,DL,Texas A&M
837,Andrel Anthony,WR,Duke
838,Tommy Doman,P,Florida
839,Logan Diggs,RB,Mississippi
840,Joseph Manjack IV,WR,TCU
841,Jason Henderson,LB,Old Dominion
842,Devean Deal,EDGE,TCU
843,Jared Brown,WR,South Carolina
844,Jaden Bray,WR,West Virginia
845,Horatio Fields,WR,Auburn
846,Kolbey Taylor,CB,Vanderbilt
847,Jordan Favors,S,Appalachian State
848,Rara Thomas,WR,Troy
849,DeAndre Boykins,CB,Oklahoma State
850,Dominick Giudice,IOL,Missouri
851,Pat Coogan,IOL,Indiana
852,Alton McCaskill IV,RB,Sam Houston State
853,Jayden Thomas,WR,Virginia
854,Chamon Metayer,TE,Arizona State
855,David Gusta,DL,Kentucky
856,Dylan Rosiek,LB,Illinois
857,Jake Retzlaff,QB,Tulane
858,Eric Gentry,LB,USC
859,Khordae Sydnor,EDGE,Vanderbilt
860,Corey Platt Jr.,LB,Houston
861,Jerand Bradley,WR,Kansas State
862,Jamal Haynes,RB,Georgia Tech
863,Sean Brown,LB,NC State
864,Cole Rusk,TE,Illinois
865,Jack Kelly,LB,BYU
866,Jordan van den Berg,DL,Georgia Tech
867,Tiaoalii Savea,DL,Arizona
868,Darian Chestnut,CB,Syracuse
869,Cyrus Allen,WR,Cincinnati
870,Ricardo Hallman,CB,Wisconsin
871,Daylan Carnell,S,Missouri
872,De'Zhaun Stribling,WR,Mississippi
873,Malachi Lawrence,EDGE,UCF
874,Will Kacmarek,TE,Ohio State
875,Eric O'Neill,EDGE,Rutgers
876,Cade Zimmerly,IOL,Bowling Green
877,Bauer Sharp,TE,LSU
878,David Blay,DL,Miami (FL)
879,Preston Hodge,CB,Colorado
880,Seydou Traore,TE,Mississippi State
881,Bert Auburn,K,Miami (FL)
882,Kamryn Waites,IOL,Florida
883,Tony Grimes,CB,Purdue
884,Sav'ell Smalls,TE,Colorado
885,Malcolm Greene,S,UMass
886,Xavion Alford,S,Arizona State
887,Troy Omeire,WR,UNLV
888,Joshua Braun,IOL,Kentucky
889,Andrew Gentry,OT,BYU
890,Jeff Sims,QB,Arizona State
891,Tosh Baker,OT,Notre Dame
892,Hunter Zambrano,IOL,Texas Tech
893,Aki Ogunbiyi,IOL,Colorado
894,E.J. Williams,WR,Indiana
895,Fred Davis II,CB,Northwestern
896,Drew Pyne,QB,Bowling Green
897,Demon Clowney,EDGE,South Carolina
898,Key Lawrence,CB,UCLA
899,Max Johnson,QB,North Carolina
900,Turner Corcoran,IOL,Nebraska
901,Chip Trayanum,RB,Toledo
902,Bangally Kamara,LB,Kansas
903,Chad Lindberg,IOL,North Carolina
904,Reggie Grimes,EDGE,Memphis
905,Stephen Dix Jr.,LB,Arkansas
906,Walker Parks,IOL,Clemson
907,Roydell Williams,RB,Florida State
908,Haynes King,QB,Georgia Tech
909,Jimari Butler,EDGE,LSU
910,Tyler Van Dyke,QB,SMU
911,Dillon Wade,IOL,Auburn
912,Jordan White,IOL,Vanderbilt
913,Stefon Thompson,LB,Florida State
914,Caullin Lacy,WR,Louisville
915,Miles Scott,S,Illinois
916,Jahmeer Carter,DL,Virginia
917,Ja'Mori Maclin,WR,Kentucky
918,Karon Prunty,CB,Wake Forest
919,Gilber Edmond,EDGE,South Carolina
920,D.J. Graham,CB,Kansas
921,Courtland Ford,OT,UCLA
922,Jalen Berger,RB,UCLA
923,Payton Zdroik,DL,Air Force
924,Leon Lowery Jr.,LB,Illinois
925,Braydon Bennett,RB,Virginia Tech
926,Athan Kaliakmanis,QB,Rutgers
927,Terion Stewart,RB,Virginia Tech
928,Nick Dawkins,IOL,Penn State
929,Dominic Richardson,RB,Tulsa
930,Liam Becher,IOL,North Dakota
931,Diego Pavia,QB,Vanderbilt
932,Tyree Skipper,S,Louisiana-Lafayette
933,Alex Wollschlaeger,OT,Kentucky
934,Stanquan Clark,LB,Louisville
935,Matthew Sluka,QB,James Madison
936,Tavian Coleman,DL,Colorado
937,Donavon Greene,WR,Virginia Tech
938,Ja'Varrius Johnson,WR,UCF
939,Martel Hight,CB,Vanderbilt
940,Benji Gosnell,TE,Virginia Tech
941,Cade McNamara,QB,East Tennessee State
942,Ben Coleman,IOL,Arizona State
943,Vinny Anthony II,WR,Wisconsin
944,Matthew Bedford,OT,Oregon
945,Antonio Clary,S,Virginia
946,Dariel Djabome,LB,Rutgers
947,Mohamed Toure,LB,Miami (FL)
948,Rahsul Faison,RB,South Carolina
949,Dequan Finn,QB,Miami (OH)
950,Zach Calzada,QB,Kentucky
951,Jacob Thomas,S,James Madison
952,Levani Damuni,LB,Utah
