Rank,Player Name,Position,College
715,Jacob Thomas,S,James Madison
716,Jordan Dwyer,WR,TCU
717,Savion Red,RB,Sacramento State
718,Squirrel White,WR,Florida State
719,Jalen Huskey,CB,Maryland
720,Jayden McGowan,WR,Charlotte
721,Dean Connors,RB,Houston
722,Van Wells,IOL,Oregon State
723,Pichon Wimbley,IOL,Georgia Southern
724,Jeremiah Cooper,S,Iowa State
725,Kyron Barnes,OT,Nicholls
726,Owen McCown,QB,UTSA
727,Josh Kattus,TE,Kentucky
728,D.Q. Smith,S,South Carolina
729,Amari Jackson,CB,Boston College
730,Carsen Ryan,TE,BYU
731,Eddie Kelly,DL,West Virginia
732,Jaron Glover,WR,Mississippi State
733,Asani Redwood,DL,West Virginia
734,Donovan Saunders,CB,Utah
735,C.J. Donaldson,RB,Ohio State
736,Marcus Allen,CB,North Carolina
737,Drew Azzopardi,OT,Washington
738,Jaylin Lucas,RB,Florida State
739,Byrum Brown,QB,South Florida
740,Andrew Paul,RB,Jacksonville State
741,Richard Reese,RB,Stephen F. Austin
742,Jack Pyburn,EDGE,LSU
743,Justus Ross-Simmons,WR,Syracuse
744,Noah Fifita,QB,Arizona
745,Ethan Burke,EDGE,Texas
746,Darren Agu,EDGE,New Mexico
747,Maurice Westmoreland,EDGE,Tulane
748,Gavin Gibson,CB,North Carolina
749,Sean FitzSimmons,DL,Pittsburgh
750,John Bock II,IOL,Tulane
751,Colbie Young,WR,Georgia
752,Cameron Ball,DL,Arkansas
753,Jeremiah Earby,CB,Boise State
754,Jordan Pollard,LB,San Jose State
755,Lance St. Louis,LS,Texas
756,Justin Joly,TE,NC State
757,Jay'Vion Cole,CB,Arizona
758,Bryan McCoy,LB,Oklahoma State
759,James Williams,EDGE,Florida State
760,Justin Kirkland,DL,BYU
761,Keeshawn Silver,DL,USC
762,Korey Foreman,EDGE,Fresno State
763,Damon Payne,DL,Michigan
764,Nolan Rucci,OT,Penn State
765,Sam Huard,QB,USC
766,Xavian Sorey Jr.,LB,Arkansas
767,Kaidon Salter,QB,Colorado
768,Sage Ryan,S,Mississippi
769,Gabriel Rubio,DL,Notre Dame
770,Ezra Dotson-Oyetade,IOL,Texas State
771,David Daniel-Sisavanh,S,Troy
772,Prophet Brown,CB,USC
773,Zen Michalski,OT,Indiana
774,Micah Morris,IOL,Georgia
775,Tunmise Adeleye,DL,UNLV
776,Malik McClain,WR,Arizona State
777,Chris Hilton,WR,LSU
778,Cody Jackson,WR,Tarleton State
779,Clayton Smith,EDGE,Arizona State
780,Teddy Prochazka,OT,Nebraska
781,Romello Brinson,WR,SMU
782,Bryce Carter,DL,Texas State
783,Derrick Davis Jr.,RB,Pittsburgh
784,Shadrach Banks,LB,UTSA
785,Kelvin Gilliam,DL,Virginia Tech
786,J.K. Johnson,CB,Oklahoma State
787,Bram Walden,IOL,Arizona State
788,Terrence Ferguson II,IOL,Syracuse
789,Kyron Drones,QB,Virginia Tech
790,Ceyair Wright,CB,Nebraska
791,Keli Lawson,LB,UCF
792,Dylan Brooks,EDGE,Kansas
793,Carlos Del Rio-Wilson,QB,Marshall
794,Jayden Ballard,WR,Wisconsin
795,Christian Leary,WR,Western Michigan
796,Tywone Malone,DL,Ohio State
797,Kadarius Calloway,RB,New Mexico State
798,Kyron Ware-Hudson,WR,Penn State
799,Savion Byrd,IOL,SMU
800,J.P. Benzschawel,IOL,Wisconsin
801,Wilfredo Aybar,EDGE,Stanford
802,Jardin Gilbert,S,LSU
803,Evan Pryor,RB,Cincinnati
804,Armoni Goodwin,RB,UT Martin
805,Nyland Green,CB,Arizona State
806,Cade Denhoff,EDGE,Clemson
807,Prince Kollie,LB,Vanderbilt
808,Keanu Koht,EDGE,Vanderbilt
809,Devonta Smith,CB,Notre Dame
810,L.J. Johnson Jr.,RB,California
811,JoJo Earle,WR,UNLV
812,Byron Cardwell,RB,San Diego State
813,Marcus Burris,DL,Memphis
814,Ty Thompson,TE,Tulane
815,Deion Colzie,WR,Miami (OH)
816,Destyn Hill,WR,LSU
817,Damarius McGhee,CB,Florida Atlantic
818,Behren Morton,QB,Texas Tech
819,Luke Altmyer,QB,Illinois
820,Raesjon Davis,LB,Oregon State
821,Trevion Cooley,RB,Troy
822,Ethan Calvert,LB,Cal Poly
823,Malik Benson,WR,Oregon
824,Kendal Daniels,S,Oklahoma
825,Zaire Patterson,EDGE,Clemson
826,Avante Dickerson,CB,Arkansas State
827,Jeremiah Williams,EDGE,Texas A&M
828,Preston Stone,QB,Northwestern
829,Raheem Anderson,IOL,Western Michigan
830,Dacari Collins,WR,Louisville
831,Jabari Ishmael,EDGE,Southern Miss
832,Tyler Onyedim,DL,Texas A&M
833,Jaylin Davies,CB,Oklahoma State
834,Lorenzo Styles Jr.,CB,Ohio State
835,Andrel Anthony,WR,Duke
836,Jonathan Jefferson,DL,SMU
837,Tommy Doman,P,Florida
838,Logan Diggs,RB,Mississippi
839,Joseph Manjack IV,WR,TCU
840,Jason Henderson,LB,Old Dominion
841,Jared Brown,WR,South Carolina
842,Hunter Zambrano,IOL,Texas Tech
843,Jaden Bray,WR,West Virginia
844,Horatio Fields,WR,Auburn
845,Kolbey Taylor,CB,Vanderbilt
846,Jordan Favors,S,Appalachian State
847,Rara Thomas,WR,Troy
848,DeAndre Boykins,CB,Oklahoma State
849,Dominick Giudice,IOL,Missouri
850,Pat Coogan,IOL,Indiana
851,Alton McCaskill IV,RB,Sam Houston State
852,Jayden Thomas,WR,Virginia
853,Chamon Metayer,TE,Arizona State
854,David Gusta,DL,Kentucky
855,Dylan Rosiek,LB,Illinois
856,Jake Retzlaff,QB,Tulane
857,Eric Gentry,LB,USC
858,Khordae Sydnor,EDGE,Vanderbilt
859,Corey Platt Jr.,LB,Houston
860,Jerand Bradley,WR,Kansas State
861,Jamal Haynes,RB,Georgia Tech
862,Sean Brown,LB,NC State
863,Cole Rusk,TE,Illinois
864,Jack Kelly,LB,BYU
865,Jordan van den Berg,DL,Georgia Tech
866,Tiaoalii Savea,DL,Arizona
867,Darian Chestnut,CB,Syracuse
868,Cyrus Allen,WR,Cincinnati
869,Ricardo Hallman,CB,Wisconsin
870,Daylan Carnell,S,Missouri
871,De'Zhaun Stribling,WR,Mississippi
872,Malachi Lawrence,EDGE,UCF
873,Will Kacmarek,TE,Ohio State
874,Cade Zimmerly,IOL,Bowling Green
875,Bauer Sharp,TE,LSU
876,David Blay,DL,Miami (FL)
877,Preston Hodge,CB,Colorado
878,Seydou Traore,TE,Mississippi State
879,Bert Auburn,K,Miami (FL)
880,Kamryn Waites,IOL,Florida
881,Tony Grimes,CB,Purdue
882,Sav'ell Smalls,TE,Colorado
883,Malcolm Greene,S,UMass
884,Xavion Alford,S,Arizona State
885,Troy Omeire,WR,UNLV
886,Joshua Braun,IOL,Kentucky
887,Andrew Gentry,OT,BYU
888,Jeff Sims,QB,Arizona State
889,Tosh Baker,OT,Notre Dame
890,Aki Ogunbiyi,IOL,Colorado
891,E.J. Williams,WR,Indiana
892,Fred Davis II,CB,Northwestern
893,Keionte Scott,CB,Miami (FL)
894,Drew Pyne,QB,Bowling Green
895,Demon Clowney,EDGE,South Carolina
896,Key Lawrence,CB,UCLA
897,Max Johnson,QB,North Carolina
898,Turner Corcoran,IOL,Nebraska
899,Chip Trayanum,RB,Toledo
900,Bangally Kamara,LB,Kansas
901,Chad Lindberg,IOL,North Carolina
902,Reggie Grimes,EDGE,Memphis
903,Haynes King,QB,Georgia Tech
904,Stephen Dix Jr.,LB,Arkansas
905,Jimari Butler,EDGE,LSU
906,Walker Parks,IOL,Clemson
907,Roydell Williams,RB,Florida State
908,Tyler Van Dyke,QB,SMU
909,Miles Scott,S,Illinois
910,Dillon Wade,IOL,Auburn
911,Ja'Mori Maclin,WR,Kentucky
912,Jordan White,IOL,Vanderbilt
913,Terion Stewart,RB,Virginia Tech
914,Stefon Thompson,LB,Florida State
915,Caullin Lacy,WR,Louisville
916,Jalon Daniels,QB,Kansas
917,Jahmeer Carter,DL,Virginia
918,Karon Prunty,CB,Wake Forest
919,Gilber Edmond,EDGE,South Carolina
920,D.J. Graham,CB,Kansas
921,Courtland Ford,OT,UCLA
922,Jalen Berger,RB,UCLA
923,Payton Zdroik,DL,Air Force
924,Leon Lowery Jr.,LB,Illinois
925,Braydon Bennett,RB,Virginia Tech
926,Diego Pavia,QB,Vanderbilt
927,Nick Dawkins,IOL,Penn State
928,Dominic Richardson,RB,Tulsa
929,Tyree Skipper,S,Louisiana-Lafayette
930,Donavon Greene,WR,Virginia Tech
931,Alex Wollschlaeger,OT,Kentucky
932,Matthew Sluka,QB,James Madison
933,Rahsul Faison,RB,South Carolina
934,Tavian Coleman,DL,Colorado
935,Ja'Varrius Johnson,WR,UCF
936,Cade McNamara,QB,East Tennessee State
937,Ben Coleman,IOL,Arizona State
938,Matthew Bedford,OT,Oregon
939,Antonio Clary,S,Virginia
940,Mohamed Toure,LB,Miami (FL)
941,Dequan Finn,QB,Miami (OH)
942,Zach Calzada,QB,Kentucky
943,Levani Damuni,LB,Utah
